p1_pred,p2_pred,p3_pred,p4_pred,p5_pred,p1,p2,p3,p4,p5,init_index,j1,j2,j3,j4,j5,polarity_j,polarity_p,price,n_revs_sampled,cat_Arts_&_Photography,cat_Biographies_&_Memoirs,cat_Business_&_Money,cat_Christian_Books_&_Bibles,cat_Comics_&_Graphic_Novels,cat_Computers_&_Technology,"cat_Cookbooks,_Food_&_Wine","cat_Crafts,_Hobbies_&_Home",cat_Education_&_Teaching,cat_Engineering_&_Transportation,"cat_Health,_Fitness_&_Dieting",cat_History,cat_Humor_&_Entertainment,"cat_Lesbian,_Gay,_Bisexual_&_Transgender_Books",cat_Literature_&_Fiction,cat_Medical_Books,"cat_Mystery,_Thriller_&_Suspense",cat_Parenting_&_Relationships,cat_Politics_&_Social_Sciences,cat_Reference,cat_Religion_&_Spirituality,cat_Romance,cat_Science_&_Math,cat_Science_Fiction_&_Fantasy,cat_Self-Help,cat_Sports_&_Outdoors,cat_Teen_&_Young_Adult,cat_Travel,subcat_Accounting,subcat_Action_&_Adventure,subcat_Alternative_Medicine,subcat_Americas,subcat_Ancient_Civilizations,subcat_Anthologies,subcat_Arts_&_Literature,subcat_Asia,subcat_Bible_Study_&_Reference,subcat_Bibles,subcat_Biological_Sciences,subcat_British_&_Irish,subcat_Christian_Living,subcat_Classics,subcat_Contemporary,subcat_Cooking_Methods,subcat_Crafts_&_Hobbies,subcat_Creativity,subcat_Death_&_Grief,subcat_Decorative_Arts_&_Design,subcat_Diets_&_Weight_Loss,subcat_Diseases_&_Physical_Ailments,subcat_Dramas_&_Plays,subcat_Economics,subcat_Education_&_Reference,subcat_Engineering,subcat_Entertaining_&_Holidays,subcat_Erotica,subcat_Essays_&_Correspondence,subcat_Europe,subcat_Family_Relationships,subcat_Fantasy,subcat_Genre_Fiction,subcat_Gothic,subcat_Graphic_Design,subcat_Graphic_Novels,subcat_Happiness,subcat_Hardware_&_DIY,subcat_Historical,subcat_History_&_Criticism,subcat_Home_Improvement_&_Design,subcat_Humor,subcat_Humor_&_Satire,subcat_Individual_Artists,subcat_Individual_Sports,subcat_Investing,subcat_Job_Hunting_&_Careers,subcat_LGBT,subcat_Leaders_&_Notable_People,subcat_Literary,subcat_Literature_&_Fiction,subcat_Management_&_Leadership,subcat_Manga,subcat_Mathematics,subcat_Medicine,subcat_Memoirs,subcat_Military,subcat_Motivational,subcat_Music,subcat_Mystery,subcat_Mythology_&_Folk_Tales,subcat_New_Adult_&_College,"subcat_Other_Religions,_Practices_&_Sacred_Texts",subcat_Paranormal,subcat_Performing_Arts,subcat_Personal_Finance,subcat_Personal_Transformation,subcat_Pets_&_Animal_Care,subcat_Poetry,subcat_Politics_&_Government,subcat_Pop_Culture,subcat_Professionals_&_Academics,subcat_Psychology_&_Counseling,subcat_Radio,subcat_Regency,subcat_Regional_U.S.,subcat_Relationships,subcat_Romance,subcat_Romantic_Comedy,subcat_Romantic_Suspense,subcat_Schools_&_Teaching,subcat_Science_Fiction,subcat_Science_Fiction_&_Fantasy,subcat_Short_Stories_&_Anthologies,subcat_Social_Sciences,subcat_Sociology,subcat_South_America,subcat_Special_Diet,subcat_Specific_Groups,subcat_Theology,subcat_Thrillers_&_Suspense,subcat_Time_Travel,subcat_Transportation,subcat_Travelers_&_Explorers,subcat_True_Crime,subcat_United_States,subcat_Water_Sports,subcat_Western,subcat_World,subcat_World_Literature,subcat_Worship_&_Devotion,"subcat_Writing,_Research_&_Publishing_Guides",polarity_p_pred
2.2262462598225674e-13,1.8322683648097637e-11,5.229544575158229e-10,1.9520166816278106e-08,1.0,0.0227272727272727,0.0113636363636364,0.113636363636364,0.295454545454545,0.556818181818182,666,0.0113636363636364,0.0681818181818182,0.113636363636364,0.295454545454545,0.511363636363636,0.5227272727272724,0.5795454545454547,0.030226026481209044,0.001729528370917316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0000000000002227
6.204334755949682e-16,1.2140375510449886e-13,6.858371075918468e-12,5.293803173600509e-10,1.0,0.0118577075098814,0.0731225296442688,0.0869565217391304,0.282608695652174,0.545454545454545,678,0.0533596837944664,0.0474308300395257,0.0592885375494071,0.181818181818182,0.658102766798419,0.7114624505928854,0.5573122529644263,0.02297044269091882,0.029535022949511075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000007
4.189937835569332e-15,6.138076158457295e-13,2.7796093551857304e-11,1.7017245390604785e-09,1.0,0.0042194092827004,0.0210970464135021,0.130801687763713,0.274261603375527,0.569620253164557,687,0.0421940928270042,0.0506329113924051,0.0717299578059072,0.223628691983122,0.611814345991561,0.6540084388185652,0.5738396624472574,0.014929115955597165,0.011641056342712699,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000042
1.5115555994845982e-15,2.590779424761075e-13,1.3289125876114749e-11,9.14385456241007e-10,1.0,0.106382978723404,0.170212765957447,0.191489361702128,0.223404255319149,0.308510638297872,690,0.521276595744681,0.0425531914893617,0.074468085106383,0.117021276595745,0.24468085106383,0.765957446808511,0.41489361702127603,0.021984084525879365,0.002128650302667465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000016
5.812471797682307e-15,8.188937809100461e-13,3.574361986946606e-11,2.088152539769794e-09,1.0,0.0066225165562913,0.0794701986754967,0.0993377483443709,0.225165562913907,0.589403973509934,697,0.0529801324503311,0.0662251655629139,0.132450331125828,0.311258278145695,0.437086092715232,0.49006622516556314,0.5960264900662253,0.030259462351210385,0.005920308654293888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000058
1.1039478657387178e-14,1.4129637130461115e-12,5.7459606517262785e-11,3.0913265280929636e-09,1.0,0.08,0.06,0.23,0.25,0.38,700,0.34,0.16,0.16,0.15,0.19,0.53,0.46,0.027985823191119433,0.002527772234417615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.000000000000011
5.366107774973275e-16,1.0725212493296887e-13,6.162761273520445e-12,4.84322193461395e-10,1.0,0.0,0.0441176470588235,0.0588235294117647,0.264705882352941,0.632352941176471,709,0.0588235294117647,0.0147058823529412,0.0735294117647059,0.176470588235294,0.676470588235294,0.7352941176470588,0.632352941176471,0.029523873211180957,0.0003991219317501498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000004
3.2997752750715814e-13,2.5470472952981993e-11,7.022546433255172e-10,2.454750891445201e-08,1.0,0.0473372781065089,0.0710059171597633,0.171597633136095,0.284023668639053,0.42603550295858,730,0.0355029585798817,0.0414201183431953,0.0887573964497041,0.177514792899408,0.656804733727811,0.6923076923076927,0.4733727810650889,0.015614551290624583,0.007117674449544336,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.00000000000033
3.0893573831937415e-13,2.4374564866480597e-11,6.664608309669973e-10,2.3540472682270774e-08,1.0,0.0,0.0256410256410256,0.0341880341880342,0.205128205128205,0.735042735042735,743,0.0170940170940171,0.0085470085470085,0.0427350427350427,0.102564102564103,0.829059829059829,0.8461538461538461,0.735042735042735,0.020897418750835898,0.0036586177077097062,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000003089
1.485858589216505e-14,1.806146703552114e-12,7.074868468848194e-11,3.6972938044499415e-09,1.0,0.0391061452513966,0.0446927374301676,0.17877094972067,0.318435754189944,0.418994413407821,747,0.11731843575419,0.0782122905027933,0.150837988826816,0.206703910614525,0.446927374301676,0.564245810055866,0.4581005586592176,0.014979269760599172,0.007782877669127919,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000149
2.1185614026975053e-13,1.754797175623768e-11,5.096422173167525e-10,1.877332778121854e-08,1.0,0.0262626262626263,0.0303030303030303,0.147474747474747,0.250505050505051,0.545454545454545,771,0.0434343434343434,0.0292929292929293,0.0777777777777778,0.161616161616162,0.687878787878788,0.7313131313131314,0.5717171717171713,0.013625117025545004,0.061730858777356484,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000002118
2.704358883692451e-16,0.0,3.669964505903511e-12,3.182138164081749e-10,1.0,0.0,0.0088495575221238,0.106194690265487,0.256637168141593,0.628318584070796,778,0.0265486725663717,0.0,0.0176991150442478,0.115044247787611,0.84070796460177,0.8672566371681417,0.628318584070796,0.025327671526013108,0.0033925364198762725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0000000000000002
1.1632994855286503e-15,2.0768002389429802e-13,1.080254028590355e-11,7.794079825984568e-10,1.0,0.0,0.0234375,0.1328125,0.4140625,0.4296875,790,0.0625,0.09375,0.09375,0.1484375,0.6015625,0.6640625,0.4296875,0.014343988230573758,0.004390341249251647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000001
5.4631172090487123e-14,5.479559080784346e-12,1.8595548711974885e-10,8.153637764962696e-09,1.0,0.0,0.0,0.0196078431372549,0.176470588235294,0.803921568627451,795,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.107843137254902,0.833333333333333,0.852941176470588,0.803921568627451,0.0179049083857162,0.0026608128783343317,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000546
9.743508083692731e-12,4.586650226290345e-10,8.580476773545342e-09,1.9618357782746898e-07,0.9999998211860657,0.03035413153457,0.15177065767285,0.197301854974705,0.345699831365936,0.274873524451939,799,0.168634064080944,0.155143338954469,0.225969645868465,0.215851602023609,0.234401349072513,0.40303541315345703,0.305227655986509,0.014795372475591815,0.035322290959888245,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999998211958092
1.1586802972299174e-15,2.0634781047485645e-13,1.0785164428206429e-11,7.706817961583567e-10,1.0,0.0076335877862595,0.0229007633587786,0.0725190839694656,0.229007633587786,0.66793893129771,849,0.0114503816793893,0.0038167938931297,0.0343511450381679,0.0954198473282443,0.854961832061069,0.8664122137404583,0.6755725190839695,0.02021198341580848,0.013304064391671654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000001
9.445363328280942e-14,8.902213168016093e-12,2.812998167733838e-10,1.1450607573237903e-08,1.0,0.0055555555555555,0.0,0.0,0.3,0.694444444444444,878,0.0166666666666667,0.0166666666666667,0.0666666666666667,0.194444444444444,0.705555555555556,0.7222222222222228,0.6999999999999995,0.047077704961883106,0.007849397991086277,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000944
5.31136795311961e-15,7.577994763814655e-13,3.3449985836764284e-11,1.9749237800681385e-09,1.0,0.0,0.0535714285714286,0.0625,0.276785714285714,0.607142857142857,890,0.133928571428571,0.0892857142857143,0.151785714285714,0.223214285714286,0.401785714285714,0.535714285714285,0.607142857142857,0.02868797646114752,0.0033260160979179144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000053
1.2787121715150218e-15,2.2302072569344716e-13,1.1577326770872975e-11,8.216674562966375e-10,1.0,0.0,0.0265486725663717,0.0530973451327434,0.185840707964602,0.734513274336283,893,0.0265486725663717,0.0353982300884956,0.0442477876106195,0.15929203539823,0.734513274336283,0.7610619469026547,0.734513274336283,0.020312291025812494,0.018426129182465244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000013
1.0689155290066754e-11,4.964414990205057e-10,9.195119332616741e-09,2.0775333098299598e-07,0.9999998211860657,0.0315789473684211,0.0947368421052632,0.221052631578947,0.421052631578947,0.231578947368421,924,0.242105263157895,0.0526315789473684,0.305263157894737,0.231578947368421,0.168421052631579,0.41052631578947396,0.2631578947368421,0.02858766885114351,0.002195170624625824,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999998211967548
7.191665232081368e-12,3.522338809514025e-10,6.813619446432995e-09,1.608346309467379e-07,0.9999998807907104,0.0215827338129496,0.0143884892086331,0.0359712230215827,0.37410071942446,0.553956834532374,944,0.0251798561151079,0.0287769784172662,0.0215827338129496,0.23021582733813,0.694244604316547,0.7194244604316549,0.5755395683453236,0.028102848736124113,0.01436838954300539,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9999998807979021
7.861495424946413e-16,1.4725089095106447e-13,8.084805394603656e-12,6.094874049900056e-10,1.0,0.0,0.0413793103448276,0.0689655172413793,0.275862068965517,0.613793103448276,950,0.0206896551724138,0.0275862068965517,0.0413793103448276,0.110344827586207,0.8,0.8206896551724139,0.613793103448276,0.012187374615487497,0.005521186722543738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000009
2.213744324571637e-15,3.594924379880793e-13,1.753311731911289e-11,1.1558297652314309e-09,1.0,0.0020703933747412,0.0144927536231884,0.0786749482401656,0.271221532091097,0.633540372670807,957,0.0351966873706004,0.041407867494824,0.10351966873706,0.308488612836439,0.511387163561077,0.5465838509316775,0.6356107660455482,0.06545071552761803,0.02800505554446884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000022
4.148174876104959e-15,6.141460495538709e-13,2.7864356655360467e-11,1.6980283845668964e-09,1.0,0.0148514851485149,0.0099009900990099,0.118811881188119,0.277227722772277,0.579207920792079,959,0.0396039603960396,0.0396039603960396,0.153465346534653,0.297029702970297,0.47029702970297,0.5099009900990096,0.5940594059405938,0.04420222014176809,0.00931284507417016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000042
5.323393491630016e-16,1.0580544686916715e-13,6.0485214926908615e-12,4.820467358612746e-10,1.0,0.0177935943060498,0.0284697508896797,0.0569395017793594,0.170818505338078,0.725978647686833,968,0.0249110320284698,0.0249110320284698,0.0177935943060498,0.153024911032028,0.779359430604982,0.8042704626334518,0.7437722419928827,0.007757121840310285,0.014567950508880462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0000000000000004
3.888680350543414e-16,8.147958219587026e-14,4.858927930145862e-12,3.9745823299242033e-10,1.0,0.0202020202020202,0.0454545454545455,0.0353535353535354,0.171717171717172,0.727272727272727,978,0.0656565656565657,0.0404040404040404,0.0404040404040404,0.146464646464646,0.707070707070707,0.7727272727272727,0.7474747474747472,0.022920288885916816,0.009046763786336728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000004
6.767758308452785e-16,1.295989547232465e-13,7.238635038597785e-12,5.56010404384466e-10,1.0,0.0,0.0270758122743682,0.0812274368231047,0.133574007220217,0.75812274368231,982,0.0180505415162455,0.0252707581227437,0.0487364620938628,0.102888086642599,0.805054151624549,0.8231046931407945,0.75812274368231,0.011401631670456066,0.03272799840351227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000007
6.112670438584598e-15,8.546567858806753e-13,3.678214330338214e-11,2.156867351388314e-09,1.0,0.0114942528735632,0.0229885057471264,0.0804597701149425,0.28735632183908,0.597701149425287,1005,0.218390804597701,0.114942528735632,0.149425287356322,0.195402298850575,0.32183908045977,0.5402298850574709,0.6091954022988502,0.01867393339574696,0.0016630080489589572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000062
